ENTIDAD,NOMBRE_ENTIDAD,DISTRITO_FEDERAL,DISTRITO_LOCAL,MUNICIPIO,SECCION
19,NUEVO LEON,13,21,12,2852
19,NUEVO LEON,13,21,12,2853
19,NUEVO LEON,13,21,12,2854
19,NUEVO LEON,13,21,12,2855
19,NUEVO LEON,13,21,12,2856
19,NUEVO LEON,13,21,12,2857
19,NUEVO LEON,13,21,12,2858
19,NUEVO LEON,13,21,12,2859
19,NUEVO LEON,13,21,12,2860
19,NUEVO LEON,13,21,12,2861
19,NUEVO LEON,13,21,12,3083
19,NUEVO LEON,13,21,12,3084
19,NUEVO LEON,13,21,12,3085
19,NUEVO LEON,13,21,12,3086
19,NUEVO LEON,13,21,12,3087
19,NUEVO LEON,13,21,12,3088
19,NUEVO LEON,13,21,12,3089
19,NUEVO LEON,13,21,33,854
19,NUEVO LEON,13,21,33,855
19,NUEVO LEON,13,21,33,856
19,NUEVO LEON,13,21,33,857
19,NUEVO LEON,13,21,33,858
19,NUEVO LEON,13,21,41,1700
19,NUEVO LEON,13,21,41,1701
19,NUEVO LEON,13,21,41,1702
19,NUEVO LEON,13,21,45,1730
19,NUEVO LEON,13,21,45,1731
19,NUEVO LEON,13,21,45,1732
19,NUEVO LEON,13,21,45,1733
19,NUEVO LEON,13,21,45,1734
19,NUEVO LEON,13,21,45,1735
19,NUEVO LEON,13,21,45,1736
19,NUEVO LEON,13,21,45,1737
19,NUEVO LEON,13,21,45,1738
19,NUEVO LEON,13,21,45,1739
19,NUEVO LEON,13,21,45,1740
19,NUEVO LEON,13,21,45,1741
19,NUEVO LEON,13,21,45,1742
19,NUEVO LEON,13,21,45,1743
19,NUEVO LEON,13,21,45,1744
19,NUEVO LEON,13,21,45,1745
19,NUEVO LEON,13,21,45,1746
19,NUEVO LEON,13,21,45,1749
19,NUEVO LEON,13,21,45,1751
19,NUEVO LEON,13,21,45,2411
19,NUEVO LEON,13,21,45,2412
19,NUEVO LEON,13,21,45,2413
19,NUEVO LEON,13,21,45,2414
19,NUEVO LEON,13,21,45,2415
19,NUEVO LEON,13,21,50,2111
19,NUEVO LEON,13,21,50,2112
19,NUEVO LEON,13,21,50,2113
19,NUEVO LEON,13,21,50,2114
19,NUEVO LEON,13,21,50,2115
19,NUEVO LEON,13,21,50,2116
19,NUEVO LEON,13,21,50,2117
19,NUEVO LEON,14,11,3,12
19,NUEVO LEON,14,11,3,13
19,NUEVO LEON,14,11,3,15
19,NUEVO LEON,14,11,3,16
19,NUEVO LEON,14,11,3,17
19,NUEVO LEON,14,11,11,221
19,NUEVO LEON,14,11,11,222
19,NUEVO LEON,14,11,11,223
19,NUEVO LEON,14,11,11,224
19,NUEVO LEON,14,11,11,225
19,NUEVO LEON,14,11,11,226
19,NUEVO LEON,14,11,11,228
19,NUEVO LEON,14,11,11,230
19,NUEVO LEON,14,11,13,237
19,NUEVO LEON,14,11,13,238
19,NUEVO LEON,14,11,13,239
19,NUEVO LEON,14,11,13,240
19,NUEVO LEON,14,11,13,241
19,NUEVO LEON,14,11,13,242
19,NUEVO LEON,14,11,13,243
19,NUEVO LEON,14,11,13,244
19,NUEVO LEON,14,11,13,245
19,NUEVO LEON,14,11,13,247
19,NUEVO LEON,14,11,13,253
19,NUEVO LEON,14,11,13,256
19,NUEVO LEON,14,11,15,294
19,NUEVO LEON,14,11,15,295
19,NUEVO LEON,14,11,15,296
19,NUEVO LEON,14,11,15,299
19,NUEVO LEON,14,11,15,300
19,NUEVO LEON,14,11,15,301
19,NUEVO LEON,14,11,15,303
19,NUEVO LEON,14,11,15,304
19,NUEVO LEON,14,11,16,305
19,NUEVO LEON,14,11,16,306
19,NUEVO LEON,14,11,16,307
19,NUEVO LEON,14,11,16,308
19,NUEVO LEON,14,11,20,418
19,NUEVO LEON,14,11,20,419
19,NUEVO LEON,14,11,20,420
19,NUEVO LEON,14,11,20,421
19,NUEVO LEON,14,11,20,422
19,NUEVO LEON,14,11,20,423
19,NUEVO LEON,14,11,20,426
19,NUEVO LEON,14,11,23,515
19,NUEVO LEON,14,11,23,516
19,NUEVO LEON,14,11,23,517
19,NUEVO LEON,14,11,27,805
19,NUEVO LEON,14,11,27,806
19,NUEVO LEON,14,11,27,807
19,NUEVO LEON,14,11,27,808
19,NUEVO LEON,14,11,27,809
19,NUEVO LEON,14,11,27,810
19,NUEVO LEON,14,11,35,908
19,NUEVO LEON,14,11,35,909
19,NUEVO LEON,14,11,35,910
19,NUEVO LEON,14,11,36,911
19,NUEVO LEON,14,11,36,912
19,NUEVO LEON,14,11,42,1703
19,NUEVO LEON,14,11,42,1704
19,NUEVO LEON,14,11,42,1707
19,NUEVO LEON,14,11,42,1709
19,NUEVO LEON,14,11,42,1710
19,NUEVO LEON,14,11,42,1711
19,NUEVO LEON,14,11,42,2712
19,NUEVO LEON,14,11,42,2713
19,NUEVO LEON,14,11,42,2714
19,NUEVO LEON,14,11,42,2715
19,NUEVO LEON,14,11,42,2883
19,NUEVO LEON,14,11,42,2884
19,NUEVO LEON,14,11,42,2885
19,NUEVO LEON,14,11,42,2886
19,NUEVO LEON,14,11,42,2887
19,NUEVO LEON,14,11,42,2888
19,NUEVO LEON,14,11,42,2889
19,NUEVO LEON,14,11,42,2890
19,NUEVO LEON,14,11,42,2891
19,NUEVO LEON,14,11,42,2892
19,NUEVO LEON,14,11,42,2893
19,NUEVO LEON,14,11,42,2894
19,NUEVO LEON,14,11,42,2895
19,NUEVO LEON,14,11,42,2896
19,NUEVO LEON,14,11,42,2897
19,NUEVO LEON,14,11,42,3025
19,NUEVO LEON,14,11,42,3026
19,NUEVO LEON,14,11,42,3027
19,NUEVO LEON,14,11,42,3028
19,NUEVO LEON,14,11,42,3029
19,NUEVO LEON,14,11,42,3030
19,NUEVO LEON,14,11,42,3031
19,NUEVO LEON,14,11,42,3032
19,NUEVO LEON,14,11,42,3033
19,NUEVO LEON,14,11,42,3034
19,NUEVO LEON,14,11,42,3035
19,NUEVO LEON,14,11,42,3036
19,NUEVO LEON,14,11,42,3037
19,NUEVO LEON,14,11,42,3038
19,NUEVO LEON,14,11,42,3039
19,NUEVO LEON,14,11,42,3040
19,NUEVO LEON,14,11,42,3041
19,NUEVO LEON,14,11,42,3042
19,NUEVO LEON,14,11,42,3043
19,NUEVO LEON,14,11,42,3257
19,NUEVO LEON,14,11,42,3258
19,NUEVO LEON,14,11,42,3259
19,NUEVO LEON,14,11,42,3260
19,NUEVO LEON,14,11,42,3261
19,NUEVO LEON,14,11,42,3262
19,NUEVO LEON,14,11,42,3263
19,NUEVO LEON,14,11,42,3264
19,NUEVO LEON,14,11,42,3265
19,NUEVO LEON,14,11,42,3266
19,NUEVO LEON,14,11,42,3267
19,NUEVO LEON,14,11,42,3268
19,NUEVO LEON,14,11,42,3269
19,NUEVO LEON,14,11,42,3270
19,NUEVO LEON,14,11,42,3271
19,NUEVO LEON,14,11,42,3272
19,NUEVO LEON,14,11,42,3273
19,NUEVO LEON,14,11,42,3274
19,NUEVO LEON,14,11,42,3275
19,NUEVO LEON,14,11,42,3276
19,NUEVO LEON,14,11,43,1712
19,NUEVO LEON,14,11,43,1713
19,NUEVO LEON,14,11,43,1714
19,NUEVO LEON,14,11,43,1715
19,NUEVO LEON,14,11,43,1716
19,NUEVO LEON,14,11,43,1717
19,NUEVO LEON,14,11,43,1718
19,NUEVO LEON,14,11,43,1719
19,NUEVO LEON,14,11,43,1720
19,NUEVO LEON,14,11,43,1721
19,NUEVO LEON,14,11,43,1722
19,NUEVO LEON,14,11,43,1723
19,NUEVO LEON,14,21,25,523
19,NUEVO LEON,14,21,25,524
19,NUEVO LEON,14,21,25,2619
19,NUEVO LEON,14,21,25,2620
19,NUEVO LEON,14,21,25,2621
19,NUEVO LEON,14,21,25,2622
19,NUEVO LEON,14,21,25,2623
19,NUEVO LEON,14,21,25,2624
19,NUEVO LEON,14,21,25,2625
19,NUEVO LEON,14,21,25,2626
19,NUEVO LEON,14,21,25,2627
19,NUEVO LEON,14,21,25,2628
19,NUEVO LEON,14,21,25,2629
19,NUEVO LEON,14,21,25,2630
19,NUEVO LEON,14,21,25,2631
19,NUEVO LEON,14,21,25,2632
19,NUEVO LEON,14,21,25,2633
19,NUEVO LEON,14,21,25,2634
19,NUEVO LEON,14,21,25,2635
19,NUEVO LEON,14,21,25,2636
19,NUEVO LEON,14,21,25,2637
19,NUEVO LEON,14,21,25,2638
19,NUEVO LEON,14,21,25,2639
19,NUEVO LEON,14,21,25,2640
19,NUEVO LEON,14,21,25,2641
19,NUEVO LEON,14,21,25,2642
19,NUEVO LEON,14,21,25,2643
19,NUEVO LEON,14,21,25,2644
19,NUEVO LEON,14,21,25,2645
19,NUEVO LEON,14,21,25,2646
19,NUEVO LEON,14,21,25,2647
19,NUEVO LEON,14,21,25,2648
19,NUEVO LEON,14,21,25,2649
19,NUEVO LEON,14,21,25,2650
19,NUEVO LEON,14,21,25,2651
19,NUEVO LEON,14,21,25,2652
19,NUEVO LEON,14,21,25,2653
19,NUEVO LEON,14,21,25,2654
19,NUEVO LEON,14,21,25,2655
19,NUEVO LEON,14,21,25,2656
19,NUEVO LEON,14,21,25,2657
19,NUEVO LEON,14,21,25,2658
19,NUEVO LEON,14,21,25,2659
19,NUEVO LEON,14,21,25,2660
19,NUEVO LEON,14,21,25,3249
19,NUEVO LEON,14,21,25,3250
19,NUEVO LEON,14,21,25,3251
19,NUEVO LEON,14,21,25,3252
19,NUEVO LEON,14,21,25,3253
19,NUEVO LEON,14,21,25,3254
19,NUEVO LEON,14,21,25,3255
19,NUEVO LEON,14,21,25,3256
19,NUEVO LEON,14,21,29,820
19,NUEVO LEON,14,21,29,821
19,NUEVO LEON,14,26,9,172
19,NUEVO LEON,14,26,9,173
19,NUEVO LEON,14,26,9,174
19,NUEVO LEON,14,26,9,175
19,NUEVO LEON,14,26,9,176
19,NUEVO LEON,14,26,9,177
19,NUEVO LEON,14,26,9,178
19,NUEVO LEON,14,26,9,179
19,NUEVO LEON,14,26,9,180
19,NUEVO LEON,14,26,9,181
19,NUEVO LEON,14,26,9,182
19,NUEVO LEON,14,26,9,184
19,NUEVO LEON,14,26,9,185
19,NUEVO LEON,14,26,9,186
19,NUEVO LEON,14,26,9,187
19,NUEVO LEON,14,26,9,188
19,NUEVO LEON,14,26,9,189
19,NUEVO LEON,14,26,9,190
19,NUEVO LEON,14,26,9,192
19,NUEVO LEON,14,26,9,193
19,NUEVO LEON,14,26,9,194
19,NUEVO LEON,14,26,9,195
19,NUEVO LEON,14,26,9,196
19,NUEVO LEON,14,26,9,197
19,NUEVO LEON,14,26,9,198
19,NUEVO LEON,14,26,9,199
19,NUEVO LEON,14,26,9,200
19,NUEVO LEON,14,26,9,201
19,NUEVO LEON,14,26,9,202
19,NUEVO LEON,14,26,9,203
19,NUEVO LEON,14,26,9,204
19,NUEVO LEON,14,26,9,205
19,NUEVO LEON,14,26,9,206
19,NUEVO LEON,14,26,9,207
19,NUEVO LEON,14,26,9,208
19,NUEVO LEON,14,26,9,209
19,NUEVO LEON,14,26,9,210
19,NUEVO LEON,14,26,9,211
19,NUEVO LEON,14,26,9,212
19,NUEVO LEON,14,26,9,213
19,NUEVO LEON,14,26,9,214
19,NUEVO LEON,14,26,9,215
19,NUEVO LEON,14,26,9,216
19,NUEVO LEON,14,26,9,217
19,NUEVO LEON,14,26,9,2727
19,NUEVO LEON,14,26,9,2728
19,NUEVO LEON,14,26,9,2729
19,NUEVO LEON,14,26,9,2730
19,NUEVO LEON,14,26,9,2731
19,NUEVO LEON,14,26,9,2738
19,NUEVO LEON,14,26,9,2739
19,NUEVO LEON,14,26,9,2740
19,NUEVO LEON,14,26,9,2741
19,NUEVO LEON,14,26,9,2742
19,NUEVO LEON,14,26,9,2743
19,NUEVO LEON,14,26,9,2744
19,NUEVO LEON,14,26,9,2745
19,NUEVO LEON,14,26,9,2746
19,NUEVO LEON,14,26,9,2904
19,NUEVO LEON,14,26,9,2905
19,NUEVO LEON,14,26,9,2906
